userID,itemID,productRating,timestamp
358,2,0.4,141083324
68,48,6.8,439123259
206,42,8.3,551346279
62,48,0.7,159740830
394,44,1.7,336442977
347,22,0.9,183951321
402,28,3.3,792890384
462,34,8.8,672534978
677,46,5.4,958619656
987,33,6,146089792
266,48,4.8,682192451
173,3,6.6,808179869
2,8,0.4,296647770
6,11,8.7,704607288
900,4,4.6,499573497
537,31,2.9,716472142
627,42,6.3,862623012
207,38,8.3,704772122
62,21,7.1,884470684
938,48,4.3,940114930
475,13,2.1,125994298
123,2,5.8,515521671
718,28,0.2,596206267
234,22,7.8,927763866
682,44,4.2,882869338
397,14,8.1,876083995
919,50,6.7,449018917
947,37,5.6,427518872
56,12,2.5,397454417
30,22,2.9,744645168
595,13,7.6,446865071
494,48,1.4,554805795
358,26,7.7,288765869
873,22,9,636132811
29,37,6,740612614
63,7,4.2,230048919
422,41,6.2,159852976
114,36,5.1,230974016
424,25,0.6,536191077
457,12,9.9,942938819
203,27,5.7,743694500
559,17,8.5,203230787
454,10,7.6,316886693
92,44,7.2,834703026
680,8,6,737206574
687,41,0.7,302114875
541,5,9.3,772679678
721,25,9.8,639157602
580,8,1.6,154684094
942,36,7.7,220077134
733,26,1.4,844527301
963,6,6.3,421030148
891,32,8.2,319256235
966,10,8.5,291593703
588,24,7,843701958
341,11,8.5,152276173
218,30,4.2,523871047
740,15,3.7,249189505
693,36,9.8,193753501
758,4,0.3,673806795
906,45,0.8,737655821
352,26,8.7,996864364
681,23,5.8,532501670
302,39,7.6,659855958
377,47,6,123411326
551,22,8.6,439331806
374,35,0.5,933540735
128,9,9.4,848967158
398,34,0.6,856945078
906,48,0.4,194563012
242,33,4.2,398345271
452,45,0.3,142259601
165,9,9,933970234
918,49,7.4,709372122
953,43,1.3,620733605
750,42,2.3,266120304
642,23,3.1,400441094
5,45,5.2,703151435
180,8,9.2,319269816
693,45,3.3,379102207
699,16,4.5,349297258
268,11,2.2,981047893
494,33,3.4,369020037
603,47,1.4,557861742
2,50,8,177827879
961,16,5.3,906023963
391,47,7,599781990
992,8,7.3,879225512
581,39,6.5,404653715
820,50,1.4,735768200
262,11,4.2,919818396
508,2,6.9,512690075
921,30,2.7,445627662
797,14,1.1,563832375
520,3,3,396473601
887,25,9.7,825591915
255,47,8.5,547598017
661,49,8,882113214
422,38,9.7,355199911
609,45,3.8,451174113
703,22,4.2,814685507
709,22,8.5,869889068
705,25,5.4,315111668
312,6,2.7,153968991
263,37,4.3,766136696
494,20,6.8,404193355
624,20,1,232777959
936,50,9.5,629293522
895,40,2.1,810368402
367,46,7.8,355261875
449,48,6.1,470783355
55,22,1.4,377805833
932,41,4.4,512541478
304,46,9.8,695145659
796,50,2.7,869169680
838,33,1.5,745986689
726,33,4.1,432793875
90,44,7.6,909986473
830,14,1.7,565028021
434,15,0.9,413922280
112,35,8.1,884677794
707,50,6.4,621567245
929,41,1.1,284672344
563,13,0.3,646324466
206,15,9.4,986846909
368,20,6,994634218
151,16,8.1,574801742
580,24,8.8,339836648
790,3,1.4,802924757
582,27,4.9,889973896
994,18,7.2,304150644
188,17,3.7,572822115
378,48,1.2,709017181
82,24,0.6,735876796
442,37,3.3,798872896
381,29,9.4,281075789
780,41,1.5,333124216
396,47,6.3,965014816
451,33,4.6,695864032
13,19,6.3,941194292
180,2,1.1,836168372
412,18,7.9,241798570
369,40,6.4,624512328
859,27,8.5,231444984
358,26,2.7,992693237
66,46,7.3,179332043
835,25,4.3,103203983
984,22,8.8,955417322
437,15,6.6,973352324
45,36,1.3,128967018
857,6,0.4,411390473
302,14,5.7,553642507
765,44,9.7,671572847
323,8,8.5,369485529
152,40,9.7,720263948
125,30,2.2,569706163
124,46,4.8,612289340
660,29,6.4,652471157
424,45,5.3,603445082
933,8,9.8,987558450
483,42,2.6,232472311
150,1,3.1,421749233
301,4,2.5,936824472
847,36,7.5,954682873
750,42,1.4,795072980
613,3,3.2,127700792
66,41,5.9,217302840
171,8,2.8,747149565
889,25,9.4,393040922
312,37,1.8,680619889
686,45,7.2,805976015
258,11,9.3,843222959
25,50,8.1,698984120
781,42,3.1,266064496
358,35,4.5,584818732
738,30,8.6,644205579
535,35,8,487341785
218,19,4,177840990
893,33,6,744610603
199,46,3.9,423502378
13,18,8.3,108725757
755,7,4.1,913682044
663,27,4.3,186874798
568,23,7.9,559195959
961,20,9.4,886867532
473,10,7.1,373264357
152,37,4.8,837079365
575,43,5.2,207169395
6,19,8.1,948787371
905,21,8.5,197957616
670,22,0.2,630594129
746,50,1.5,203866715
620,8,9.6,714888647
971,21,2.7,247146923
327,18,0.6,948281225
930,11,6.6,381198053
200,36,8.8,953578257
299,10,6.5,507594546
988,5,3.2,658948873
173,40,7.8,574989068
215,45,4,116132025
419,4,3,701487576
265,27,4.4,736261253
664,2,1.3,933669580
339,5,5.5,203205272
709,30,6.8,529486584
630,8,3.1,279718795
629,4,3.9,723744851
523,7,3.6,455006359
407,50,5.2,694337761
962,45,4.8,594258510
334,5,5.5,241754656
398,19,2.1,279998305
253,29,8.4,118431852
912,16,6.6,601741757
866,50,3.4,181760571
798,43,4.3,439041065
486,36,5.6,108038321
408,5,5.9,513650344
825,16,8.1,105067244
19,14,5.7,290323468
1,14,8.6,682195427
503,5,4.3,885724471
565,44,8.7,312157268
628,44,2.3,136646095
633,5,6.4,539156149
617,42,9,370974868
541,46,7.9,145955060
753,32,3.8,869640655
38,10,7.3,288563823
530,17,4.4,702713298
666,30,2,248010763
411,12,0.3,972271690
488,33,0.8,244085984
537,31,6.1,465690049
563,44,5.8,776135050
189,13,3.3,291197988
403,44,9,626365725
485,26,0.4,558576750
103,36,3,130469421
604,28,7.4,177790998
413,35,6.4,428927935
170,22,2.8,358703491
125,22,4.3,321914213
942,17,1.4,693134850
639,3,7.1,944524767
549,12,8.2,768639138
846,38,5.4,741582523
664,6,2,392216721
260,32,5.6,121635412
36,8,2.8,861684275
77,32,9.4,854576340
505,25,6.9,399279267
769,40,8.5,524524521
951,6,3.7,235088135
276,30,6.1,666693351
495,21,2.2,952985748
539,11,6.5,125134879
241,12,6.7,946398734
771,35,5.5,833158314
483,11,2.5,824215671
170,36,4,658677410
666,11,2.4,298146911
434,31,5.8,178483754
228,22,8.6,930184133
29,26,6.4,381274405
149,46,8.1,182535350
346,19,3.5,832899077
810,2,0.3,238128730
729,38,2.9,239709042
28,1,3.7,420023287
62,22,8.2,724087447
602,50,4.7,256969016
620,19,9.7,438003366
990,42,2.9,360012522
303,35,4.9,921921997
103,22,1,107251154
715,14,0.8,849393511
53,34,1.6,381384544
85,47,3.6,706184102
565,16,6.8,579531896
326,50,3.3,231127245
303,4,6.8,934744331
468,4,1.9,562197972
732,17,4.5,108568838
639,1,4.3,324947797
262,34,7.2,821225682
134,31,9.2,160400373
332,20,4,805955719
252,31,6.9,158824637
563,36,7.5,178932449
646,17,3.7,543377019
19,2,5.3,471355217
763,6,1.6,228862033
930,19,4.9,657979532
453,3,5.2,478733677
155,9,7.2,973804529
680,1,0.4,922737880
791,37,5,636566328
725,11,8.9,900783952
135,46,2.6,356084725
135,35,0.8,650379850
6,36,5.7,721399892
191,37,0.2,141058607
379,38,2.8,775864297
747,45,8.3,434290491
56,21,3.7,240511071
40,31,3.3,607205040
580,27,1.6,925274917
4,23,2.6,905063429
792,40,8.5,701417007
537,30,3.7,786972805
673,5,2.9,695515142
502,50,6.3,772621532
660,3,6.1,536694189
246,17,0.4,439251332
286,6,5.9,959761854
892,11,6.8,974488556
555,45,6,574216504
276,38,6.6,625810814
487,34,2,923703702
164,1,9.6,858853554
715,24,3.6,677992937
259,27,7.3,487853291
934,10,0.8,478616018
951,2,2.7,749970189
853,47,8.5,523956467
403,17,6.6,820674351
204,43,1.5,315074920
596,32,7.2,127142621
966,4,3,579564953
161,7,5.2,431089634
932,48,1.7,606109398
391,5,9.8,115609663
123,23,8.4,290081635
482,5,7.7,766754528
791,7,7,922156546
787,10,9.2,964115089
569,29,1.4,961463692
279,41,1.3,635094408
37,8,9.8,241278355
263,30,1.2,748320605
29,8,6.9,572073560
318,15,0.5,195267536
152,2,8.5,820006519
374,15,1.6,998733536
764,42,4.4,928188731
661,12,1.7,608286564
709,37,5.1,362714087
452,27,6.4,144675444
24,11,6,830264507
301,36,0.6,305660284
769,33,3.4,198308862
591,27,8.1,863212955
387,16,5.9,405388596
118,38,7.5,565475663
339,26,5.8,281674530
245,26,7.8,467316124
243,11,5.5,972899719
852,15,7.8,976534580
558,36,8,834552604
414,37,9.5,611947419
89,44,8.9,966421376
448,22,4.7,284294596
547,13,0.2,416659619
871,30,1.3,670029037
323,50,6.5,400647003
745,1,4.3,556985530
382,30,1,282347472
209,33,9.2,359253227
990,33,3.2,727830070
267,31,5.9,706332989
988,10,4.3,923165844
639,19,3.6,881454762
391,34,6.8,115297607
369,39,6.7,356127677
561,9,2.8,653474442
132,41,2.2,132291669
92,36,0.6,764311505
339,33,2.3,349743547
235,2,3.1,715021062
306,4,2.3,508173246
793,23,6.6,140693671
240,5,9.1,927646469
501,22,0.1,154231828
101,7,8.2,986588100
274,14,3.5,450954356
82,5,4.5,845141383
994,3,5.1,497414340
431,43,9.9,463930562
728,36,8.9,996255011
318,30,7.9,469336308
202,2,3.8,237172529
356,45,5.1,121351355
386,39,1.7,605777529
236,47,0.2,335124233
450,39,2.6,844173341
196,49,4.4,727588535
77,10,7.1,104242282
275,45,8.8,633116348
444,11,1,468556811
70,46,5.9,443815700
675,3,7.9,870626551
854,40,2.7,524754892
762,24,9.5,927677209
568,31,1.2,633638300
386,42,7.3,105577252
738,23,2.8,522854513
546,8,0.5,528747297
13,26,9.8,500645656
839,5,5.7,863325803
104,21,6.1,749596230
278,35,6.3,951229308
932,13,4.1,285469602
980,35,4.1,615739705
285,45,0.2,318648188
589,1,7.4,587575658
908,42,9,466310395
26,30,7.3,716740070
255,12,1.6,908165005
781,3,0.3,134401350
17,21,0.1,403445482
647,10,2.2,432624292
908,12,3.6,651477442
50,46,2.8,896906593
300,48,2.7,247230528
847,24,2.2,436230666
164,5,1.1,344374643
107,24,1.4,601483173
594,46,5.4,744478792
5,34,4.8,527551033
674,32,3.9,130380803
972,44,1.6,797760236
112,34,6,656096012
790,36,5.8,707063149
309,24,1.4,178210787
939,43,1.9,302856461
358,19,2.6,466686348
124,29,6.4,989643869
706,43,3.3,653940577
216,2,0.7,972961286
829,35,4.5,977105792
898,4,2.7,128498519
920,50,0.6,362082009
698,2,2.2,996448688
507,6,6.6,775549157
310,48,8.2,633854238
58,29,1.6,869253493
367,22,6.7,708116042
292,44,1.2,916124493
364,13,9.2,890251304
96,19,8.2,717537356
792,25,0.6,120711212
996,17,0.5,498213693
534,13,8,194771749
739,34,6.9,984246276
667,15,5.7,784398910
170,22,8.1,262150172
515,36,6.7,740500790
468,37,8.2,829347787
956,5,3.2,859431924
596,10,6.7,587238314
690,7,2.2,428416723
886,25,0.6,771007778
288,28,0.4,660980216
899,1,8.8,869852506
409,39,2.4,392988117
498,1,5.2,681385242
122,6,2.7,354330010
265,4,4.8,663298506
176,14,8.2,443198851
634,45,8.5,166185438
704,27,8.1,214781283
485,6,2.4,422680612
220,35,3.7,359426109
578,13,2.6,423913186
65,11,6.9,752070334
420,3,2,534831875
920,24,4.7,424648291
903,49,6.9,367787703
122,29,4.3,173342319
98,7,8.9,976145700
854,40,6.5,839307474
203,13,8.8,177062228
625,12,1.7,947046098
231,33,1.1,531189111
619,45,5.5,122790181
759,7,4.8,484860530
779,35,5.6,650403218
410,47,4.1,442712630
172,43,9.7,775439225
567,39,8.3,782365622
320,7,7.3,693625426
142,21,6.7,810730529
27,40,3.1,492948740
457,16,8.5,982811548
685,35,8.1,513360527
681,50,9.3,765489380
246,18,2.9,812227320
508,34,0.6,351279584
874,32,6.8,203521710
53,1,0.8,495786999
223,20,4.4,365412434
306,12,4.1,436199088
534,22,4,466623962
491,32,5.4,171220091
247,50,1.1,786290201
174,40,5.7,714031510
415,15,4.3,854309932
290,43,3,430343674
29,8,0.2,606016889
483,41,2.9,648296109
680,28,2.8,740557731
760,49,1.1,878486939
668,48,8.8,962089021
101,6,7.4,731092304
504,16,0.3,923888099
389,45,5.8,596480056
738,34,8.1,209391668
56,50,2.4,305589860
519,9,0.5,527287167
2,45,7.4,626949808
648,41,5.5,902154282
820,42,1.5,254334288
119,15,9.2,932450155
919,41,6.3,348920308
132,15,9.6,840872312
356,28,3.3,898199258
35,43,3.9,762299625
367,16,5,904914320
593,4,6.7,585042187
878,5,4.6,534339797
482,41,8.5,527254434
144,42,0.5,214454104
892,8,4.4,850449607
430,44,6.6,622151850
711,35,2.9,744660761
182,44,1.5,574203102
83,4,8.8,902189092
374,21,1.3,221545651
873,4,5.5,996888211
967,7,4.2,696432274
295,31,2.6,956225327
756,47,7.5,976760387
334,28,3.6,800302768
618,34,7.5,454288542
186,21,8.6,240719966
889,31,6.9,214668830
553,22,0.3,164839398
343,47,2.7,194055356
317,35,7.7,678836769
909,22,7,102048620
767,10,1.3,102108535
290,27,3.9,139802943
264,42,5.8,107146087
945,40,3.5,147043999
624,21,8.4,827401628
586,33,7,420617622
209,2,0.9,863208158
942,42,8.8,552185350
111,22,0.1,909807079
73,37,5.4,560199768
878,10,8,684677550
574,41,4.5,927720453
851,48,9.8,591165811
140,50,0.6,113443375
983,25,5.8,730854320
247,31,7.7,392752141
617,34,6.2,128801868
298,6,5.4,783449653
408,25,7,322414084
958,22,1,651356754
953,50,2.3,250205158
111,16,9.1,203766827
542,28,6.7,401194701
473,11,6.2,959643852
566,30,3.1,197284480
178,21,1.6,455278591
29,26,2,872797138
753,27,1.9,990639147
482,26,8.8,541138903
895,33,6.8,567422287
124,22,7.5,435351534
701,47,2.9,873366468
657,37,0.7,917870376
662,3,4.5,944720046
562,2,7.6,485177374
248,26,9.9,518067135
415,1,4.3,305827231
88,2,9.9,511017288
850,47,6.1,293685303
161,34,1.3,327616943
606,5,3,817703783
786,19,5.7,353252717
567,31,0.8,964609719
112,14,9.7,348114998
850,2,6.1,420896020
989,33,8.9,825225183
781,9,1.4,575113608
624,40,4.7,411299495
476,2,0.9,143092982
704,18,8.4,960555502
582,48,4.1,995525627
806,20,0.3,915808140
612,21,4,758736095
79,34,1.5,632443246
789,36,2.5,663527724
130,39,1.7,321598590
751,23,7.6,247925204
348,26,0.7,571690248
46,7,8.4,175845401
675,39,6.4,165209008
675,9,8.6,342227404
885,2,5.5,375169370
526,19,3.8,153286468
31,40,5.5,425880032
712,17,9.5,812567202
396,33,3.1,421520511
623,13,8.1,364419944
494,31,3.6,193446054
429,38,6.3,305893044
522,49,4,646101041
915,12,7.6,995252567
677,24,2.1,177347089
783,17,0.5,795223453
231,49,3.2,905797268
432,13,5.2,504410903
703,11,1.1,647082430
340,15,2.8,285351501
788,41,4.3,241317465
337,8,2.5,412857115
930,12,9.2,808458015
670,38,4,861659825
819,49,4.3,710608634
973,21,7.8,637390350
746,46,2.6,156972857
817,26,4.5,333654582
68,21,9.9,605833476
16,34,6.7,853168190
671,20,4.7,347530211
666,19,4.8,315622776
784,7,9.1,228646180
742,10,3.1,320780386
968,44,4.6,117090884
860,42,4.4,704252944
974,24,6.3,686076230
451,13,5.7,479346214
442,1,2.8,331549244
155,26,5.3,400717329
454,34,1.7,455144900
574,27,3.3,930514103
494,34,7.3,484726148
126,36,3.9,730883910
122,3,5.1,567689728
717,6,1,686804049
943,9,1.7,343926791
753,43,0.5,676856339
768,27,4.2,146756784
704,34,9.8,840246785
824,22,4.4,728629520
913,48,0.4,454046115
890,10,4,132001270
369,27,7.3,976561691
657,10,8.6,379706029
687,36,9.2,473043726
85,7,0.2,281543888
172,50,4.3,750312607
113,47,3.3,454523677
15,28,2.8,746644456
916,7,4,161509253
120,49,1.4,150510237
980,49,9.2,467899566
867,10,2.1,877787610
178,5,4.2,546979369
373,11,7.6,467204501
508,9,8.6,934924185
305,38,7.5,897983250
352,9,5.5,773401613
372,22,4.6,637968444
630,47,7.3,960978107
464,44,5.5,404963835
25,29,3.2,372314017
617,27,5.5,781905971
282,5,5.4,576065042
412,49,5.9,952784721
341,34,8.7,899003400
833,13,9.5,810894115
817,34,9.8,804846532
155,16,1.7,887165825
897,28,9.8,474534428
654,16,2,456407041
422,19,5.5,746170254
950,7,6.6,511027036
554,40,1.5,131908732
706,26,2.8,417199638
205,49,9.3,101689614
356,49,1.2,330751044
202,12,3.4,410071573
316,7,1.2,977148046
12,43,7.8,456042725
950,48,8.3,855660695
514,5,9.5,343288615
259,47,6.2,225494459
931,38,3.1,563632062
46,35,8.9,136379376
296,16,8.8,487806610
474,37,8.2,937960472
63,48,9.1,104580413
249,34,1.3,707636625
277,28,6,821174885
780,31,2.1,673919552
375,16,3.4,497207735
720,19,8,268018798
750,1,0.5,860156481
316,33,4,642842366
90,18,6.3,956847833
700,48,5.7,788796852
596,31,6,402499544
835,18,9,219164372
486,22,8.8,534428581
500,26,7.1,247154902
573,12,5.7,624700898
462,8,8.6,281070495
698,22,8.1,643514076
329,8,2.5,809777670
162,11,1.8,370756030
551,47,9,525503117
608,21,9.6,269673032
35,25,2,711538975
872,33,3.8,894152295
914,3,5.1,956661969
110,21,0.7,320113440
307,18,3.8,978157987
522,18,0.2,949553858
751,27,5.3,257601499
346,19,7.9,713862993
109,20,0.6,142967988
393,44,2,854854748
119,23,3.5,958127656
86,26,5.3,498149446
798,36,0.2,727498753
646,36,1,979934448
452,7,5,719292311
365,9,3.7,430017153
745,43,7.5,182290664
537,26,4.2,338662315
452,23,2.2,196486784
822,44,4.3,266852290
87,31,1.3,237347622
404,29,1.4,426892608
3,32,6,919981406
103,39,5,983551671
818,16,9.3,569676193
476,49,7.4,830859649
642,17,4,940691347
552,49,8.5,109825896
387,38,2.5,266382067
686,42,0.4,870173721
362,12,1.7,269616475
330,5,8.4,288480834
684,44,6,444993701
864,37,5.4,661123232
564,17,8.9,384093476
135,45,2.8,668408479
297,34,2.2,215654067
529,24,2.5,485984846
924,3,9.9,259367537
18,47,1.4,557921113
637,23,7.2,176772388
205,39,2.2,945923669
342,14,7.8,560201761
572,25,5.5,928598324
566,44,6,368222787
188,24,0.9,534378104
744,46,9.6,524241768
542,5,3.8,726607843
896,40,8.7,166736415
413,22,0.5,591310632
872,34,8.3,416340031
473,17,4.7,237387679
711,12,9,340403066
747,37,6,599019711
502,12,5.6,910866038
520,46,7.3,559185506
233,29,3,235980442
325,3,2.7,368687868
573,49,1.4,397639777
23,26,9.3,697384287
399,23,1.5,387452188
946,9,1.5,174332497
235,28,8.2,228730132
605,6,0.9,122017013
394,41,5.6,329420363
746,23,6.9,847854274
836,5,8.5,763102834
404,44,0.6,557083914
153,27,5.6,118961858
424,1,5.8,639874365
133,25,8.9,757488643
853,24,9.1,181312957
185,43,0.1,941663504
981,43,3.6,268546091
770,35,2.8,311323125
73,46,6.8,299101722
589,40,3.7,437106421
995,34,9.3,914622600
228,33,9.3,697190150
458,18,2,929922008
843,27,5.1,432269698
601,1,8,930567646
816,39,1.8,236791704
832,46,2.6,233806220
741,25,9.7,513140578
680,14,8.9,725204435
400,35,2.3,627061716
754,24,8.1,959790063
210,6,3.7,260714529
599,14,7.9,579373491
916,10,9.8,495489015
402,43,7.3,907230250
977,35,9.6,150655922
253,28,8.5,496983775
930,2,9.4,375161525
744,22,8.2,303856235
282,22,2.5,526798514
671,17,9.3,378688422
807,31,5.9,239709229
459,39,6.8,197996896
232,19,7.2,621786829
132,16,4.7,136218219
300,48,7.1,845070978
36,9,5.2,666230931
937,42,9.1,324603303
130,23,7.4,483699452
815,47,4.1,972803264
929,32,6.1,867132402
995,28,8.9,587809068
287,16,1,708188052
182,23,3.4,559629658
985,17,7,224112974
538,41,7.9,146391677
711,17,1.1,717637318
564,12,8.9,947195103
921,19,8.9,178827065
931,1,1.3,581093159
336,26,1.4,528185178
691,34,0.5,781214886
749,24,2.6,360651938
27,44,0.3,763306522
353,8,2,284996313
92,28,9.4,191840765
781,29,3.7,336330922
509,28,9.6,380283708
401,31,6.8,804846028
13,30,7,395550485
816,30,9.7,869990710
930,17,4.4,681864496
185,27,0.5,221529989
604,43,9.9,770287680
316,21,1.4,763051685
151,28,7.6,914971053
977,36,7.1,173280065
908,22,4.1,478314228
588,48,3.8,273788497
15,19,3.4,663051101
104,10,7.4,821493438
842,12,7.3,462993950
309,47,5.6,618765969
88,34,8.8,973666854
986,37,5.2,410951478
795,9,6.7,322860982
907,8,9.4,365959010
589,7,6,362887733
824,31,5.4,240231011
510,25,2.3,109719217
534,13,2.9,466156632
424,2,3.5,800869633
261,10,7.5,963951625
764,14,1,279337405
41,3,8.9,985548490
669,33,9.5,613676525
768,36,9.1,724412170
420,19,7.2,992761931
489,38,8.9,783764614
444,43,9.8,306291041
209,6,3.2,714893033
795,1,3.9,202751227
690,11,4,944480293
572,45,2.2,259553763
704,48,0.2,944218707
681,22,0.3,870245521
715,21,4.2,505154115
950,29,5,284729620
582,23,0.5,983967106
887,31,3,955361606
742,8,0.5,403662799
733,1,1,892245473
586,8,4.3,938720978
341,40,3.8,593091214
80,4,4.4,583025662
371,25,7.9,534605028
166,39,8.4,413223082
989,19,2.7,160892920
683,6,2.9,255411137
131,25,3,438335560
230,48,2.2,662989370
911,37,9.6,391810135
655,14,8.7,141109421
971,18,9,895098593
924,3,3.7,941283890
149,15,2.9,180552203
886,5,5.6,759223376
858,35,1.6,432982517
291,46,7.4,809583745
264,17,4.9,921211472
687,14,0.8,499262678
161,46,0.8,671878001
581,32,7,778663112
942,9,0.7,353094883
998,43,9.6,915220601
185,22,8.9,994676893
889,44,2,642319939
739,19,0.2,128722157
183,19,8.7,483615485
435,37,9.4,368159268
322,3,8.4,507665173
896,9,9,328998852
152,5,7.6,609726717
839,10,5.2,832194931
841,22,8.2,361543414
699,16,1.9,781743668
169,5,6.3,505049598
886,32,8.6,277009524
615,12,2.6,863359559
640,11,2.3,930482212
164,12,7.8,651824449
849,4,2.6,943417298
263,50,3.7,234686914
765,36,7.1,126028609
464,9,3.5,884531521
164,35,8.9,440482990
154,2,3.8,448917572
605,37,4.6,336879389
889,22,5.2,208342636
527,46,4.1,253117938
208,43,3.4,207957665
816,46,7.4,404751343
537,25,8.7,183793574
141,28,6.3,465140540
568,36,0.5,548159071
458,16,3,634771812
843,26,8.3,531450820
232,5,3.1,398766285
380,31,0.9,362694547
173,10,1.6,628563959
974,46,4.6,697060796
324,23,5.4,789080427
673,17,5.7,726380545
98,39,8.2,982550695
709,35,3.1,426728063
517,29,3.3,484605756
434,17,3.3,259267957
832,27,2.9,877870416
407,22,4.5,633009117
658,38,3.3,562183921
973,37,1.9,751967797
291,27,8.8,896907387
627,18,4.7,329238016
74,14,5.4,908582823
620,31,0.4,985495610
953,46,0.4,397073926
695,46,9.3,935128770
637,22,2.4,936312088
985,29,1,573155459
757,41,6.1,607640788
355,15,8.6,968381470
291,10,4.6,522832657
655,32,1.1,678276593
494,35,8.7,689479587
95,3,7.1,738677369
308,3,0.1,455574433
269,45,8.5,465324591
49,19,6.7,560006585
743,41,3,361314237
251,31,9.9,515440200
444,33,4.1,395452104
56,11,0.6,672176065
66,25,8.1,653989838
401,44,8.3,171849153
456,19,8.1,584684292
118,31,6.1,707567727
74,45,8.9,947477287
837,13,1.5,687329946
425,37,2.3,850053700
596,12,1.5,534922322
987,2,5.2,153541168
676,43,8.5,869286338
296,31,6.9,557241798
16,44,5.5,344345841
528,25,7,420285326
895,31,5.6,270426392
696,34,8.8,686892265
537,7,0.9,361434464
682,28,5.2,771689921
767,31,1.2,988779550
703,6,1.9,590953239
489,12,6.2,960297829
352,28,1.7,364159166
558,25,2.6,307225219
829,4,8.9,339770459
457,3,1.4,843120665
690,43,9.8,625545740
20,34,5.4,590638188
98,9,7.4,744787003
126,39,0.2,301673449
63,45,0.7,276329844
524,14,3.8,988757026
386,21,9.3,332904320
770,45,5.6,365534095
365,41,9.8,593375428
84,44,6.2,149419852
788,23,3.4,912712408
68,45,5.4,903386624
903,17,8.6,998332342
904,6,4.4,903475304
344,34,1.7,818050738
557,21,4.6,680023305
485,17,9.4,491284641
270,20,0.4,758840295
73,20,6.3,990086234
676,15,4.4,327821668
871,42,2.4,482439148
91,47,4.5,105258473
887,31,3.1,484247576
930,32,5.7,570648021
913,6,3.3,640217468
74,9,5.2,802691282
924,18,6.5,181769261
385,8,7.9,913586137
643,24,1.6,236897130
507,35,9.7,258875315
842,44,7.7,744666523
848,32,9.5,285979646
719,18,1.3,277693194
782,16,5.7,238745409
345,43,2.4,169313928
879,42,9.1,741525342
399,29,0.9,136141075
270,14,4.3,774138190
196,35,4.4,692728443
552,5,7.4,671658162
550,49,8.7,610610749
497,10,8.5,737833990
927,9,8.7,681944822
910,32,2.1,883926916
609,10,9.7,606386287
472,31,4.1,590756440
607,25,9,966756869
379,16,4.2,149547505
54,7,9.5,590502858
456,2,4.2,485630330
838,19,4.1,177355058
562,35,3.3,635350484
504,33,8.3,439270701
103,48,4.6,897488008
176,41,9,252455387
603,35,2,732502540
18,25,2,881377453
690,1,4.4,455051618
908,42,7.3,167712499
446,43,5.4,371712672
245,41,6.4,506458971
152,48,1.5,238066414
948,12,5.8,153166702
785,15,5.6,902643266
44,16,3.7,950743597
492,49,5,347866171
373,15,6.7,755981291
956,39,4.5,603712101
294,2,7.6,634171346
409,45,5.9,937529375
24,46,9.3,246062426
915,19,7.9,649533510
178,14,9.2,947858362
981,8,6.2,895708110
377,40,5.5,958030562
698,12,7.6,696035100
118,4,1.6,341333580
199,9,6.2,786315728
208,41,0.1,232828209
504,5,3.4,693179397
138,41,3.6,357580761
68,35,9.5,813410808
598,5,4.5,779092608
618,26,0.7,662980746
502,19,4.3,494959512
788,37,7.9,578031128
854,4,2.1,281520563
949,29,6.8,327683422
563,43,5.8,888997730
179,4,4,564000163
220,28,4.6,344956997
996,22,5.2,305947036
282,4,0.2,625491617
517,23,9.3,343335620
141,26,6.1,400764683
495,41,8.6,582662573
110,30,6.3,249911811
29,29,9.1,903552445
306,15,4.2,415799265
504,4,2.5,714331436
457,23,8.3,206823121
846,8,0.2,110431218
7,35,8.8,329608433
664,28,8.8,659770244
800,10,3.3,549759241
589,9,6.2,344551200
311,50,6.2,726224473
187,13,1.8,207539355
855,10,5.3,934749480
727,41,5.4,244515962
27,16,3.9,240142880
180,21,5.7,447954239
999,11,8.7,939969307
743,29,6.8,908006171
690,47,1.5,494865760
423,44,5.1,339152555
980,11,5.8,437939085
336,18,3.2,726377555
307,24,2.7,354050079
202,40,4.2,747678270
921,34,0.9,937153995
358,4,4.4,237984124
60,9,5,871625490
958,37,7.5,631287642
458,15,9.9,812460563
878,1,9.8,639860823
787,50,2.8,356051777
7,15,5.9,906587945
693,24,1.2,925553165
895,6,7.3,735750109
430,9,4.3,191936562
751,50,3.9,260541035
119,17,2.9,288583851
875,18,4.6,439779511
168,6,4.9,115495113
459,24,5.6,720580258
675,43,4.2,169583254
813,31,1.1,289669067
676,30,3.7,783863789
783,24,0.6,230878449
297,28,3.3,219014200
564,22,9.7,833980336
359,2,1.8,190420027
824,31,1.6,662588656
66,50,0.6,894699905
984,28,6.9,509923371
232,16,9.1,808966137
110,8,9.5,623962721
353,21,7.4,958595318
964,22,6.8,347267287
654,11,5.5,958446199
349,21,3.9,379188307
557,19,2.6,171438879
269,25,7.7,218402410
73,2,0.5,127787450
400,41,1.1,673796218
412,11,1.7,794793101
121,41,0.6,579089148
349,28,0.5,882040494
641,18,6.2,107709222
873,33,0.7,544868222
306,16,5.7,347616776
418,40,7.5,288341682
331,7,4.4,581258506
501,25,3,741848624
213,50,5.8,126788714
143,15,4.1,906922993
155,23,1.3,840189156
969,14,4.8,115439694
871,48,0.8,787943296
433,2,1.2,241080226
